NodeID,X,Y,Z,Ux,Uy,Uz
9170,10.0767,-15.4051,0,0,0,0
9171,10.2253,-15.8456,0,0,0,0
9172,10.3546,-16.2921,0,0,0,0
9173,10.4645,-16.7437,0,0,0,0
9174,10.5547,-17.1998,0,0,0,0
9175,10.625,-17.6593,0,0,0,0
9176,10.6753,-18.1214,0,0,0,0
9177,10.7055,-18.5853,0,0,0,0
9178,7.01663,-11.4842,0,0,0,0
9179,7.33769,-11.7951,0,0,0,0
9180,7.64498,-12.1197,0,0,0,0
9181,7.93793,-12.4572,0,0,0,0
9182,8.21598,-12.8072,0,0,0,0
9183,8.47863,-13.1688,0,0,0,0
9184,8.72536,-13.5415,0,0,0,0
9185,8.95572,-13.9245,0,0,0,0
9186,9.16928,-14.3171,0,0,0,0
9187,9.36564,-14.7186,0,0,0,0
9188,9.54443,-15.1283,0,0,0,0
9189,9.70531,-15.5453,0,0,0,0
9190,9.84798,-15.9688,0,0,0,0
9191,9.97217,-16.3982,0,0,0,0
9192,10.0777,-16.8325,0,0,0,0
9193,10.1642,-17.271,0,0,0,0
9194,10.2317,-17.7128,0,0,0,0
9195,10.28,-18.1571,0,0,0,0
9196,10.3091,-18.6032,0,0,0,0
9197,6.7567,-11.7844,0,0,0,0
9198,7.0645,-12.0833,0,0,0,0
9199,7.35909,-12.3952,0,0,0,0
9200,7.63992,-12.7196,0,0,0,0
9201,7.90646,-13.0558,0,0,0,0
9202,8.15822,-13.4032,0,0,0,0
9203,8.39472,-13.7612,0,0,0,0
9204,8.61553,-14.129,0,0,0,0
9205,8.82022,-14.5061,0,0,0,0
9206,9.00842,-14.8917,0,0,0,0
9207,9.17978,-15.285,0,0,0,0
9208,9.33397,-15.6854,0,0,0,0
9209,9.4707,-16.0921,0,0,0,0
9210,9.58973,-16.5043,0,0,0,0
9211,9.69082,-16.9213,0,0,0,0
9212,9.77379,-17.3422,0,0,0,0
9213,9.83849,-17.7664,0,0,0,0
9214,9.88478,-18.1929,0,0,0,0
9215,9.9126,-18.621,0,0,0,0
9216,12.9535,-18.4607,0,0,0,0
9217,12.9202,-17.8724,0,0,0,0
9218,12.8649,-17.286,0,0,0,0
9219,12.7875,-16.7025,0,0,0,0
9220,12.6884,-16.1228,0,0,0,0
9221,12.5675,-15.548,0,0,0,0
9222,12.4253,-14.9789,0,0,0,0
9223,12.2618,-14.4165,0,0,0,0
9224,12.0776,-13.8616,0,0,0,0
9225,11.8728,-13.3153,0,0,0,0
9226,11.6479,-12.7783,0,0,0,0
9227,11.4034,-12.2516,0,0,0,0
9228,11.1397,-11.736,0,0,0,0
9229,10.8572,-11.2323,0,0,0,0
9230,10.5566,-10.7413,0,0,0,0
9231,10.2384,-10.2639,0,0,0,0
9232,9.90322,-9.80066,0,0,0,0
9233,9.55168,-9.35246,0,0,0,0
9234,9.18446,-8.91995,0,0,0,0
9235,13.2191,-18.4256,0,0,0,0
9236,13.1889,-17.8022,0,0,0,0
9237,13.1385,-17.1804,0,0,0,0
9238,13.0682,-16.5613,0,0,0,0
9239,12.9781,-15.9458,0,0,0,0
9240,12.8682,-15.3345,0,0,0,0
9241,12.7389,-14.7285,0,0,0,0
9242,12.5903,-14.1286,0,0,0,0
9243,12.4228,-13.5356,0,0,0,0
9244,12.2366,-12.9503,0,0,0,0
9245,12.0322,-12.3735,0,0,0,0
9246,11.8099,-11.806,0,0,0,0
9247,11.5702,-11.2486,0,0,0,0
9248,11.3134,-10.7021,0,0,0,0
9249,11.0401,-10.1671,0,0,0,0
9250,10.7508,-9.64442,0,0,0,0
9251,10.4461,-9.1347,0,0,0,0
9252,10.1265,-8.6386,0,0,0,0
9253,9.79269,-8.15677,0,0,0,0
9254,13.4847,-18.3906,0,0,0,0
9255,13.4575,-17.7319,0,0,0,0
9256,13.4122,-17.0749,0,0,0,0
9257,13.3489,-16.4202,0,0,0,0
9258,13.2678,-15.7687,0,0,0,0
9259,13.1689,-15.1211,0,0,0,0
9260,13.0525,-14.4782,0,0,0,0
9261,12.9188,-13.8407,0,0,0,0
9262,12.768,-13.2095,0,0,0,0
9263,12.6005,-12.5852,0,0,0,0
9264,12.4165,-11.9686,0,0,0,0
9265,12.2164,-11.3604,0,0,0,0
9266,12.0006,-10.7613,0,0,0,0
9267,11.7696,-10.1719,0,0,0,0
9268,11.5236,-9.5929,0,0,0,0
9269,11.2632,-9.02498,0,0,0,0
9270,10.989,-8.46873,0,0,0,0
9271,10.7014,-7.92474,0,0,0,0
9272,10.4009,-7.3936,0,0,0,0
9273,13.7503,-18.3555,0,0,0,0
9274,13.7261,-17.6617,0,0,0,0
9275,13.6858,-16.9693,0,0,0,0
9276,13.6296,-16.2791,0,0,0,0
9277,13.5574,-15.5916,0,0,0,0
9278,13.4696,-14.9076,0,0,0,0
9279,13.3661,-14.2278,0,0,0,0
9280,13.2472,-13.5529,0,0,0,0
9281,13.1132,-12.8835,0,0,0,0
9282,12.9643,-12.2202,0,0,0,0
9283,12.8008,-11.5638,0,0,0,0
9284,12.6229,-10.9148,0,0,0,0
9285,12.4311,-10.2739,0,0,0,0
9286,12.2257,-9.64166,0,0,0,0
9287,12.0071,-9.01869,0,0,0,0
9288,11.7757,-8.40553,0,0,0,0
9289,11.5319,-7.80276,0,0,0,0
9290,11.2762,-7.21088,0,0,0,0
9291,11.0092,-6.63042,0,0,0,0
9292,14.0159,-18.3204,0,0,0,0
9293,13.9947,-17.5915,0,0,0,0
9294,13.9595,-16.8638,0,0,0,0
9295,13.9103,-16.1379,0,0,0,0
9296,13.8471,-15.4145,0,0,0,0
9297,13.7702,-14.6942,0,0,0,0
9298,13.6797,-13.9775,0,0,0,0
9299,13.5757,-13.265,0,0,0,0
9300,13.4585,-12.5574,0,0,0,0
9301,13.3282,-11.8552,0,0,0,0
9302,13.1851,-11.1589,0,0,0,0
9303,13.0294,-10.4692,0,0,0,0
9304,12.8616,-9.78654,0,0,0,0
9305,12.6819,-9.11146,0,0,0,0
9306,12.4906,-8.44448,0,0,0,0
9307,12.2881,-7.78609,0,0,0,0
9308,12.0748,-7.13679,0,0,0,0
9309,11.8511,-6.49702,0,0,0,0
9310,11.6174,-5.86724,0,0,0,0
9311,14.2815,-18.2854,0,0,0,0
9312,14.2633,-17.5213,0,0,0,0
9313,14.2331,-16.7583,0,0,0,0
9314,14.1909,-15.9968,0,0,0,0
9315,14.1368,-15.2375,0,0,0,0
9316,14.0709,-14.4807,0,0,0,0
9317,13.9933,-13.7271,0,0,0,0
9318,13.9042,-12.9772,0,0,0,0
9319,13.8037,-12.2313,0,0,0,0
9320,13.692,-11.4902,0,0,0,0
9321,13.5693,-10.7541,0,0,0,0
9322,13.436,-10.0236,0,0,0,0
9323,13.2921,-9.29917,0,0,0,0
9324,13.138,-8.58125,0,0,0,0
9325,12.9741,-7.87027,0,0,0,0
9326,12.8005,-7.16665,0,0,0,0
9327,12.6177,-6.47082,0,0,0,0
9328,12.4259,-5.78316,0,0,0,0
9329,12.2256,-5.10406,0,0,0,0
9330,14.547,-18.2503,0,0,0,0
9331,14.5319,-17.4511,0,0,0,0
9332,14.5068,-16.6527,0,0,0,0
9333,14.4716,-15.8557,0,0,0,0
9334,14.4265,-15.0604,0,0,0,0
9335,14.3716,-14.2673,0,0,0,0
9336,14.3069,-13.4768,0,0,0,0
9337,14.2326,-12.6893,0,0,0,0
9338,14.1489,-11.9053,0,0,0,0
9339,14.0558,-11.1251,0,0,0,0
9340,13.9536,-10.3492,0,0,0,0
9341,13.8425,-9.578,0,0,0,0
9342,13.7226,-8.81181,0,0,0,0
9343,13.5942,-8.05104,0,0,0,0
9344,13.4576,-7.29605,0,0,0,0
9345,13.3129,-6.54721,0,0,0,0
9346,13.1606,-5.80485,0,0,0,0
9347,13.0008,-5.0693,0,0,0,0
9348,12.8338,-4.34089,0,0,0,0
9349,14.8126,-18.2153,0,0,0,0
9350,14.8005,-17.3809,0,0,0,0
9351,14.7804,-16.5472,0,0,0,0
9352,14.7523,-15.7145,0,0,0,0
9353,14.7162,-14.8833,0,0,0,0
9354,14.6723,-14.0538,0,0,0,0
9355,14.6205,-13.2264,0,0,0,0
9356,14.5611,-12.4014,0,0,0,0
9357,14.4941,-11.5792,0,0,0,0
9358,14.4197,-10.7601,0,0,0,0
9359,14.3379,-9.94439,0,0,0,0
9360,14.249,-9.1324,0,0,0,0
9361,14.1531,-8.32445,0,0,0,0
9362,14.0504,-7.52083,0,0,0,0
9363,13.941,-6.72184,0,0,0,0
9364,13.8253,-5.92777,0,0,0,0
9365,13.7034,-5.13888,0,0,0,0
9366,13.5756,-4.35544,0,0,0,0
9367,13.4421,-3.57771,0,0,0,0
9368,15.0782,-18.1802,0,0,0,0
9369,15.0692,-17.3106,0,0,0,0
9370,15.0541,-16.4416,0,0,0,0
9371,15.033,-15.5734,0,0,0,0
9372,15.0059,-14.7062,0,0,0,0
9373,14.973,-13.8404,0,0,0,0
9374,14.9342,-12.9761,0,0,0,0
9375,14.8896,-12.1136,0,0,0,0
9376,14.8393,-11.2532,0,0,0,0
9377,14.7835,-10.3951,0,0,0,0
9378,14.7222,-9.53954,0,0,0,0
9379,14.6555,-8.6868,0,0,0,0
9380,14.5835,-7.83709,0,0,0,0
9381,14.5065,-6.99062,0,0,0,0
9382,14.4245,-6.14763,0,0,0,0
9383,14.3377,-5.30833,0,0,0,0
9384,14.2463,-4.47291,0,0,0,0
9385,14.1505,-3.64158,0,0,0,0
9386,14.0503,-2.81453,0,0,0,0
9387,15.3438,-18.1451,0,0,0,0
9388,15.3378,-17.2404,0,0,0,0
9389,15.3277,-16.3361,0,0,0,0
9390,15.3136,-15.4323,0,0,0,0
9391,15.2956,-14.5292,0,0,0,0
9392,15.2736,-13.6269,0,0,0,0
9393,15.2478,-12.7257,0,0,0,0
9394,15.2181,-11.8257,0,0,0,0
9395,15.1846,-10.9271,0,0,0,0
9396,15.1473,-10.0301,0,0,0,0
9397,15.1064,-9.1347,0,0,0,0
9398,15.062,-8.2412,0,0,0,0
9399,15.014,-7.34972,0,0,0,0
9400,14.9627,-6.46042,0,0,0,0
9401,14.908,-5.57342,0,0,0,0
9402,14.8502,-4.68888,0,0,0,0
9403,14.7892,-3.80694,0,0,0,0
9404,14.7253,-2.92772,0,0,0,0
9405,14.6585,-2.05135,0,0,0,0
9406,15.6094,-18.1101,0,0,0,0
9407,15.6064,-17.1702,0,0,0,0
9408,15.6014,-16.2305,0,0,0,0
9409,15.5943,-15.2911,0,0,0,0
9410,15.5853,-14.3521,0,0,0,0
9411,15.5743,-13.4135,0,0,0,0
9412,15.5614,-12.4754,0,0,0,0
9413,15.5465,-11.5379,0,0,0,0
9414,15.5298,-10.6011,0,0,0,0
9415,15.5112,-9.66503,0,0,0,0
9416,15.4907,-8.72985,0,0,0,0
9417,15.4685,-7.7956,0,0,0,0
9418,15.4445,-6.86236,0,0,0,0
9419,15.4188,-5.93021,0,0,0,0
9420,15.3915,-4.99921,0,0,0,0
9421,15.3626,-4.06944,0,0,0,0
9422,15.3321,-3.14097,0,0,0,0
9423,15.3002,-2.21386,0,0,0,0
9424,15.2668,-1.28818,0,0,0,0
9425,2.33147,-16.8948,0.666667,0,0,0
9426,2.33147,-16.8948,0.333333,0,0,0
9427,2.41429,-16.988,0.666667,0,0,0
9428,2.41429,-16.988,0.333333,0,0,0
9429,2.49338,-17.0844,0.666667,0,0,0
9430,2.49338,-17.0844,0.333333,0,0,0
9431,2.56863,-17.1838,0.666667,0,0,0
9432,2.56863,-17.1838,0.333333,0,0,0
9433,2.63992,-17.2861,0.666667,0,0,0
9434,2.63992,-17.2861,0.333333,0,0,0
9435,2.70713,-17.3911,0.666667,0,0,0
9436,2.70713,-17.3911,0.333333,0,0,0
9437,2.77017,-17.4986,0.666667,0,0,0
9438,2.77017,-17.4986,0.333333,0,0,0
9439,2.82895,-17.6086,0.666667,0,0,0
9440,2.82895,-17.6086,0.333333,0,0,0
9441,2.88335,-17.7208,0.666667,0,0,0
9442,2.88335,-17.7208,0.333333,0,0,0
9443,2.93332,-17.835,0.666667,0,0,0
9444,2.93332,-17.835,0.333333,0,0,0
9445,2.97876,-17.9511,0.666667,0,0,0
9446,2.97876,-17.9511,0.333333,0,0,0
9447,3.0196,-18.0689,0.666667,0,0,0
9448,3.0196,-18.0689,0.333333,0,0,0
9449,3.0558,-18.1882,0.666667,0,0,0
9450,3.0558,-18.1882,0.333333,0,0,0
9451,3.08727,-18.3088,0.666667,0,0,0
9452,3.08727,-18.3088,0.333333,0,0,0
9453,3.11399,-18.4306,0.666667,0,0,0
9454,3.11399,-18.4306,0.333333,0,0,0
9455,3.13591,-18.5533,0.666667,0,0,0
9456,3.13591,-18.5533,0.333333,0,0,0
9457,3.15299,-18.6768,0.666667,0,0,0
9458,3.15299,-18.6768,0.333333,0,0,0
9459,3.16521,-18.8009,0.666667,0,0,0
9460,3.16521,-18.8009,0.333333,0,0,0
9461,3.17255,-18.9254,0.666667,0,0,0
9462,3.17255,-18.9254,0.333333,0,0,0
9463,15.875,-0.525,0.666667,0,0,0
9464,15.875,-0.525,0.333333,0,0,0
9465,15.875,-1.5,0.666667,0,0,0
9466,15.875,-1.5,0.333333,0,0,0
9467,15.875,-2.475,0.666667,0,0,0
9468,15.875,-2.475,0.333333,0,0,0
9469,15.875,-3.45,0.666667,0,0,0
9470,15.875,-3.45,0.333333,0,0,0
9471,15.875,-4.425,0.666667,0,0,0
9472,15.875,-4.425,0.333333,0,0,0
9473,15.875,-5.4,0.666667,0,0,0
9474,15.875,-5.4,0.333333,0,0,0
9475,15.875,-6.375,0.666667,0,0,0
9476,15.875,-6.375,0.333333,0,0,0
9477,15.875,-7.35,0.666667,0,0,0
9478,15.875,-7.35,0.333333,0,0,0
9479,15.875,-8.325,0.666667,0,0,0
9480,15.875,-8.325,0.333333,0,0,0
9481,15.875,-9.3,0.666667,0,0,0
9482,15.875,-9.3,0.333333,0,0,0
9483,15.875,-10.275,0.666667,0,0,0
9484,15.875,-10.275,0.333333,0,0,0
9485,15.875,-11.25,0.666667,0,0,0
9486,15.875,-11.25,0.333333,0,0,0
9487,15.875,-12.225,0.666667,0,0,0
9488,15.875,-12.225,0.333333,0,0,0
9489,15.875,-13.2,0.666667,0,0,0
9490,15.875,-13.2,0.333333,0,0,0
9491,15.875,-14.175,0.666667,0,0,0
9492,15.875,-14.175,0.333333,0,0,0
9493,15.875,-15.15,0.666667,0,0,0
9494,15.875,-15.15,0.333333,0,0,0
9495,15.875,-16.125,0.666667,0,0,0
9496,15.875,-16.125,0.333333,0,0,0
9497,15.875,-17.1,0.666667,0,0,0
9498,15.875,-17.1,0.333333,0,0,0
9499,15.875,-18.075,0.666667,0,0,0
9500,15.875,-18.075,0.333333,0,0,0
9501,14.8828,19.05,0.666667,0,0,0
9502,14.8828,19.05,0.333333,0,0,0
9503,13.8906,19.05,0.666667,0,0,0
9504,13.8906,19.05,0.333333,0,0,0
9505,12.8984,19.05,0.666667,0,0,0
9506,12.8984,19.05,0.333333,0,0,0
9507,11.9062,19.05,0.666667,0,0,0
9508,11.9062,19.05,0.333333,0,0,0
9509,10.9141,19.05,0.666667,0,0,0
9510,10.9141,19.05,0.333333,0,0,0
9511,9.92188,19.05,0.666667,0,0,0
9512,9.92188,19.05,0.333333,0,0,0
9513,8.92969,19.05,0.666667,0,0,0
9514,8.92969,19.05,0.333333,0,0,0
9515,7.9375,19.05,0.666667,0,0,0
9516,7.9375,19.05,0.333333,0,0,0
9517,6.94531,19.05,0.666667,0,0,0
9518,6.94531,19.05,0.333333,0,0,0
9519,5.95312,19.05,0.666667,0,0,0
9520,5.95312,19.05,0.333333,0,0,0
9521,4.96094,19.05,0.666667,0,0,0
9522,4.96094,19.05,0.333333,0,0,0
9523,3.96875,19.05,0.666667,0,0,0
9524,3.96875,19.05,0.333333,0,0,0
9525,2.97656,19.05,0.666667,0,0,0
9526,2.97656,19.05,0.333333,0,0,0
9527,1.98438,19.05,0.666667,0,0,0
9528,1.98438,19.05,0.333333,0,0,0
9529,0.992188,19.05,0.666667,0,0,0
9530,0.992188,19.05,0.333333,0,0,0
9531,14.8828,18.0711,1,0,0,0
9532,13.8906,18.0711,1,0,0,0
9533,12.8984,18.0711,1,0,0,0
9534,11.9062,18.0711,1,0,0,0
9535,10.9141,18.0711,1,0,0,0
9536,9.92188,18.0711,1,0,0,0
9537,8.92969,18.0711,1,0,0,0
9538,7.9375,18.0711,1,0,0,0
9539,6.94531,18.0711,1,0,0,0
9540,5.95312,18.0711,1,0,0,0
9541,4.96094,18.0711,1,0,0,0
9542,3.96875,18.0711,1,0,0,0
9543,2.97656,18.0711,1,0,0,0
9544,1.98438,18.0711,1,0,0,0
9545,0.992188,18.0711,1,0,0,0
9546,14.8828,17.0921,1,0,0,0
9547,13.8906,17.0921,1,0,0,0
9548,12.8984,17.0921,1,0,0,0
9549,11.9062,17.0921,1,0,0,0
9550,10.9141,17.0921,1,0,0,0
9551,9.92188,17.0921,1,0,0,0
9552,8.92969,17.0921,1,0,0,0
9553,7.9375,17.0921,1,0,0,0
9554,6.94531,17.0921,1,0,0,0
9555,5.95312,17.0921,1,0,0,0
9556,4.96094,17.0921,1,0,0,0
9557,3.96875,17.0921,1,0,0,0
9558,2.97656,17.0921,1,0,0,0
9559,1.98438,17.0921,1,0,0,0
9560,0.992188,17.0921,1,0,0,0
9561,14.8828,16.1132,1,0,0,0
9562,13.8906,16.1132,1,0,0,0
9563,12.8984,16.1132,1,0,0,0
9564,11.9062,16.1132,1,0,0,0
9565,10.9141,16.1132,1,0,0,0
9566,9.92188,16.1132,1,0,0,0
9567,8.92969,16.1132,1,0,0,0
9568,7.9375,16.1132,1,0,0,0
9569,6.94531,16.1132,1,0,0,0
9570,5.95312,16.1132,1,0,0,0
9571,4.96094,16.1132,1,0,0,0
9572,3.96875,16.1132,1,0,0,0
9573,2.97656,16.1132,1,0,0,0
9574,1.98438,16.1132,1,0,0,0
9575,0.992188,16.1132,1,0,0,0
9576,14.8828,15.1342,1,0,0,0
9577,13.8906,15.1342,1,0,0,0
9578,12.8984,15.1342,1,0,0,0
9579,11.9062,15.1342,1,0,0,0
9580,10.9141,15.1342,1,0,0,0
9581,9.92188,15.1342,1,0,0,0
9582,8.92969,15.1342,1,0,0,0
9583,7.9375,15.1342,1,0,0,0
9584,6.94531,15.1342,1,0,0,0
9585,5.95312,15.1342,1,0,0,0
9586,4.96094,15.1342,1,0,0,0
9587,3.96875,15.1342,1,0,0,0
9588,2.97656,15.1342,1,0,0,0
9589,1.98438,15.1342,1,0,0,0
9590,0.992188,15.1342,1,0,0,0
9591,14.8828,14.1553,1,0,0,0
9592,13.8906,14.1553,1,0,0,0
9593,12.8984,14.1553,1,0,0,0
9594,11.9062,14.1553,1,0,0,0
9595,10.9141,14.1553,1,0,0,0
9596,9.92188,14.1553,1,0,0,0
9597,8.92969,14.1553,1,0,0,0
9598,7.9375,14.1553,1,0,0,0
9599,6.94531,14.1553,1,0,0,0
9600,5.95312,14.1553,1,0,0,0
9601,4.96094,14.1553,1,0,0,0
9602,3.96875,14.1553,1,0,0,0
9603,2.97656,14.1553,1,0,0,0
9604,1.98438,14.1553,1,0,0,0
9605,0.992188,14.1553,1,0,0,0
9606,14.8828,13.1763,1,0,0,0
9607,13.8906,13.1763,1,0,0,0
9608,12.8984,13.1763,1,0,0,0
9609,11.9062,13.1763,1,0,0,0
9610,10.9141,13.1763,1,0,0,0
9611,9.92188,13.1763,1,0,0,0
9612,8.92969,13.1763,1,0,0,0
9613,7.9375,13.1763,1,0,0,0
9614,6.94531,13.1763,1,0,0,0
9615,5.95312,13.1763,1,0,0,0
9616,4.96094,13.1763,1,0,0,0
9617,3.96875,13.1763,1,0,0,0
9618,2.97656,13.1763,1,0,0,0
9619,1.98438,13.1763,1,0,0,0
9620,0.992188,13.1763,1,0,0,0
9621,14.8828,12.1974,1,0,0,0
9622,13.8906,12.1974,1,0,0,0
9623,12.8984,12.1974,1,0,0,0
9624,11.9062,12.1974,1,0,0,0
9625,10.9141,12.1974,1,0,0,0
9626,9.92188,12.1974,1,0,0,0
9627,8.92969,12.1974,1,0,0,0
9628,7.9375,12.1974,1,0,0,0
9629,6.94531,12.1974,1,0,0,0
9630,5.95312,12.1974,1,0,0,0
9631,4.96094,12.1974,1,0,0,0
9632,3.96875,12.1974,1,0,0,0
9633,2.97656,12.1974,1,0,0,0
9634,1.98438,12.1974,1,0,0,0
9635,0.992188,12.1974,1,0,0,0
9636,14.8828,11.2184,1,0,0,0
9637,13.8906,11.2184,1,0,0,0
9638,12.8984,11.2184,1,0,0,0
9639,11.9062,11.2184,1,0,0,0
9640,10.9141,11.2184,1,0,0,0
9641,9.92188,11.2184,1,0,0,0
9642,8.92969,11.2184,1,0,0,0
9643,7.9375,11.2184,1,0,0,0
9644,6.94531,11.2184,1,0,0,0
9645,5.95312,11.2184,1,0,0,0
9646,4.96094,11.2184,1,0,0,0
9647,3.96875,11.2184,1,0,0,0
9648,2.97656,11.2184,1,0,0,0
9649,1.98438,11.2184,1,0,0,0
9650,0.992188,11.2184,1,0,0,0
9651,14.8828,10.2395,1,0,0,0
9652,13.8906,10.2395,1,0,0,0
9653,12.8984,10.2395,1,0,0,0
9654,11.9062,10.2395,1,0,0,0
9655,10.9141,10.2395,1,0,0,0
9656,9.92188,10.2395,1,0,0,0
9657,8.92969,10.2395,1,0,0,0
9658,7.9375,10.2395,1,0,0,0
9659,6.94531,10.2395,1,0,0,0
9660,5.95312,10.2395,1,0,0,0
9661,4.96094,10.2395,1,0,0,0
9662,3.96875,10.2395,1,0,0,0
9663,2.97656,10.2395,1,0,0,0
9664,1.98438,10.2395,1,0,0,0
9665,0.992188,10.2395,1,0,0,0
9666,14.8828,9.26053,1,0,0,0
9667,13.8906,9.26053,1,0,0,0
9668,12.8984,9.26053,1,0,0,0
9669,11.9062,9.26053,1,0,0,0
9670,10.9141,9.26053,1,0,0,0
9671,9.92188,9.26053,1,0,0,0
9672,8.92969,9.26053,1,0,0,0
9673,7.9375,9.26053,1,0,0,0
9674,6.94531,9.26053,1,0,0,0
9675,5.95312,9.26053,1,0,0,0
9676,4.96094,9.26053,1,0,0,0
9677,3.96875,9.26053,1,0,0,0
9678,2.97656,9.26053,1,0,0,0
9679,1.98438,9.26053,1,0,0,0
9680,0.992188,9.26053,1,0,0,0
9681,14.8828,8.28158,1,0,0,0
9682,13.8906,8.28158,1,0,0,0
9683,12.8984,8.28158,1,0,0,0
9684,11.9062,8.28158,1,0,0,0
9685,10.9141,8.28158,1,0,0,0
9686,9.92188,8.28158,1,0,0,0
9687,8.92969,8.28158,1,0,0,0
9688,7.9375,8.28158,1,0,0,0
9689,6.94531,8.28158,1,0,0,0
9690,5.95312,8.28158,1,0,0,0
9691,4.96094,8.28158,1,0,0,0
9692,3.96875,8.28158,1,0,0,0
9693,2.97656,8.28158,1,0,0,0
9694,1.98438,8.28158,1,0,0,0
9695,0.992188,8.28158,1,0,0,0
9696,14.8828,7.30263,1,0,0,0
9697,13.8906,7.30263,1,0,0,0
9698,12.8984,7.30263,1,0,0,0
9699,11.9062,7.30263,1,0,0,0
9700,10.9141,7.30263,1,0,0,0
9701,9.92188,7.30263,1,0,0,0
9702,8.92969,7.30263,1,0,0,0
9703,7.9375,7.30263,1,0,0,0
9704,6.94531,7.30263,1,0,0,0
9705,5.95312,7.30263,1,0,0,0
9706,4.96094,7.30263,1,0,0,0
9707,3.96875,7.30263,1,0,0,0
9708,2.97656,7.30263,1,0,0,0
9709,1.98438,7.30263,1,0,0,0
9710,0.992188,7.30263,1,0,0,0
9711,14.8828,6.32368,1,0,0,0
9712,13.8906,6.32368,1,0,0,0
9713,12.8984,6.32368,1,0,0,0
9714,11.9062,6.32368,1,0,0,0
9715,10.9141,6.32368,1,0,0,0
9716,9.92188,6.32368,1,0,0,0
9717,8.92969,6.32368,1,0,0,0
9718,7.9375,6.32368,1,0,0,0
9719,6.94531,6.32368,1,0,0,0
9720,5.95312,6.32368,1,0,0,0
9721,4.96094,6.32368,1,0,0,0
9722,3.96875,6.32368,1,0,0,0
9723,2.97656,6.32368,1,0,0,0
9724,1.98438,6.32368,1,0,0,0
9725,0.992188,6.32368,1,0,0,0
9726,14.8828,5.34474,1,0,0,0
9727,13.8906,5.34474,1,0,0,0
9728,12.8984,5.34474,1,0,0,0
9729,11.9062,5.34474,1,0,0,0
9730,10.9141,5.34474,1,0,0,0
9731,9.92188,5.34474,1,0,0,0
9732,8.92969,5.34474,1,0,0,0
9733,7.9375,5.34474,1,0,0,0
9734,6.94531,5.34474,1,0,0,0
9735,5.95312,5.34474,1,0,0,0
9736,4.96094,5.34474,1,0,0,0
9737,3.96875,5.34474,1,0,0,0
9738,2.97656,5.34474,1,0,0,0
9739,1.98438,5.34474,1,0,0,0
9740,0.992188,5.34474,1,0,0,0
9741,14.8828,4.36579,1,0,0,0
9742,13.8906,4.36579,1,0,0,0
9743,12.8984,4.36579,1,0,0,0
9744,11.9062,4.36579,1,0,0,0
9745,10.9141,4.36579,1,0,0,0
9746,9.92188,4.36579,1,0,0,0
9747,8.92969,4.36579,1,0,0,0
9748,7.9375,4.36579,1,0,0,0
9749,6.94531,4.36579,1,0,0,0
9750,5.95312,4.36579,1,0,0,0
9751,4.96094,4.36579,1,0,0,0
9752,3.96875,4.36579,1,0,0,0
9753,2.97656,4.36579,1,0,0,0
9754,1.98438,4.36579,1,0,0,0
9755,0.992188,4.36579,1,0,0,0
9756,14.8828,3.38684,1,0,0,0
9757,13.8906,3.38684,1,0,0,0
9758,12.8984,3.38684,1,0,0,0
9759,11.9062,3.38684,1,0,0,0
9760,10.9141,3.38684,1,0,0,0
9761,9.92188,3.38684,1,0,0,0
9762,8.92969,3.38684,1,0,0,0
9763,7.9375,3.38684,1,0,0,0
9764,6.94531,3.38684,1,0,0,0
9765,5.95312,3.38684,1,0,0,0
9766,4.96094,3.38684,1,0,0,0
9767,3.96875,3.38684,1,0,0,0
9768,2.97656,3.38684,1,0,0,0
9769,1.98438,3.38684,1,0,0,0
9770,0.992188,3.38684,1,0,0,0
9771,14.8828,2.40789,1,0,0,0
9772,13.8906,2.40789,1,0,0,0
9773,12.8984,2.40789,1,0,0,0
9774,11.9062,2.40789,1,0,0,0
9775,10.9141,2.40789,1,0,0,0
9776,9.92188,2.40789,1,0,0,0
9777,8.92969,2.40789,1,0,0,0
9778,7.9375,2.40789,1,0,0,0
9779,6.94531,2.40789,1,0,0,0
9780,5.95312,2.40789,1,0,0,0
9781,4.96094,2.40789,1,0,0,0
9782,3.96875,2.40789,1,0,0,0
9783,2.97656,2.40789,1,0,0,0
9784,1.98438,2.40789,1,0,0,0
9785,0.992188,2.40789,1,0,0,0
9786,14.8828,1.42895,1,0,0,0
9787,13.8906,1.42895,1,0,0,0
9788,12.8984,1.42895,1,0,0,0
9789,11.9062,1.42895,1,0,0,0
9790,10.9141,1.42895,1,0,0,0
9791,9.92188,1.42895,1,0,0,0
9792,8.92969,1.42895,1,0,0,0
9793,7.9375,1.42895,1,0,0,0
9794,6.94531,1.42895,1,0,0,0
9795,5.95312,1.42895,1,0,0,0
9796,4.96094,1.42895,1,0,0,0
9797,3.96875,1.42895,1,0,0,0
9798,2.97656,1.42895,1,0,0,0
9799,1.98438,1.42895,1,0,0,0
9800,0.992188,1.42895,1,0,0,0
9801,14.8828,18.0711,0,0,0,0
9802,13.8906,18.0711,0,0,0,0
9803,12.8984,18.0711,0,0,0,0
9804,11.9062,18.0711,0,0,0,0
9805,10.9141,18.0711,0,0,0,0
9806,9.92188,18.0711,0,0,0,0
9807,8.92969,18.0711,0,0,0,0
9808,7.9375,18.0711,0,0,0,0
9809,6.94531,18.0711,0,0,0,0
9810,5.95312,18.0711,0,0,0,0
